,Unnamed: 0,title,Sentiment
13529,21980,kashmir is in hand now rather congress successively kept it out of hand its confident and rightful newindia centre should act thoughtfully else kashmir will slip out of our hands congress leader digvijaya singh on abrogation of  article      firstpost   firstpostcompoliticscentr    …,1
13530,21981,sir after  article     decision we can just skip elections i dont see congress winning any of the state assembly for another  year as far as election campaign goes let the floods be handled first then elections,1
13531,21982,nationalism is never chest thumpingonly chest thumping that is done is by so called feminists who talk bad about nationalism and cats catches their tonguewhen someone from lgbt community support the  article     and they boycott their own guys or girls,0
13532,21983,many opposition leaders defied party line on  article       economictimesindiatimescomnewspolitics    …,1
13533,21984, rawnksood   sir the timing of scrapping of  article        fatf decision is coming in oct currently pakistan is in grey list  will be black listed if it sponsors terrorism in kashmir at this stage,0
13534,21985,hahahaha but i am in favor of abrogation of  article     i dnt want when i will visit kashmir and local people ask are you coming from india,1
13535,21987, video   the kashmiris have not led down india india has let down kashmir says former airvice marshal retd kapil kak on abrogation of  article        thequintcomvideosunderst    …,0
13536,21989,unsc what’s the casepak india revoked  article     in kashmirunsc what’s your responseindia karachi mein maulana ne  nikah kiyepak woh hamaara internal matter haiunsc   you dismissed your own case roti ka intezam bahir hai akhtar bashirrabies   twittercomsyanikurrist    … ,1
13537,21990,with patriotism being the mood of the nation everywhere we found even aap supporting the abrogation of  article     in the interest of the countrygreat to see everyone talking about their dedication strengthening of  our nationlooks like achhe din,1
13538,21994,the situation in kashmir is deteriorating day by day with indian army killed two more civilians during mass protest by kashmiris opposing the revoking of  article     fm qureshi has yet to respond to indian atrocities,1
13539,21995,after all those people had large mandates and could have removed the temporary status of  article     pm narendramodi live updates      indiaindependenceday  independencedayindia ,1
13540,21996,while kashmir is now being integrated fully into india minus the idiotic  article     heres what real united kingdom looks like please use this map for any future references in solidarity with people who continue to be occupied by the english till date  ,0
13541,21997,post  article     one can proudly say one nation one constitution pm modi   स्वतंत्रतादिवस    indiatvnewscomnewsindiaart    …,1
13542,21998, ani  another controversial statement on  article     bana do headline     twittercomaditihaksars    …,1
